Date,Close
2021-03-21,10.798749923706055
2021-03-22,11.177499771118164
2021-03-23,11.133749961853027
2021-03-24,10.9037504196167
2021-03-25,10.643750190734863
2021-03-26,10.672499656677246
2021-03-27,10.672499656677246
2021-03-28,10.672499656677246
2021-03-29,10.848750114440918
2021-03-30,11.043749809265137
2021-03-31,11.313750267028809
2021-04-01,11.632499694824219
2021-04-02,11.632499694824219
2021-04-03,11.632499694824219
2021-04-04,11.632499694824219
2021-04-05,11.632499694824219
2021-04-06,11.835000038146973
2021-04-07,11.7524995803833
2021-04-08,12.077500343322754
2021-04-09,12.03499984741211
2021-04-10,12.03499984741211
2021-04-11,12.03499984741211
2021-04-12,11.967499732971191
2021-04-13,13.0
2021-04-14,12.954999923706055
2021-04-15,13.322500228881836
2021-04-16,13.3125
2021-04-17,13.3125
2021-04-18,13.3125
2021-04-19,12.845000267028809
2021-04-20,12.47249984741211
2021-04-21,12.694999694824219
2021-04-22,12.720000267028809
2021-04-23,12.577500343322754
2021-04-24,12.577500343322754
2021-04-25,12.577500343322754
2021-04-26,12.739999771118164
2021-04-27,12.7524995803833
2021-04-28,12.642499923706055
2021-04-29,12.577500343322754
2021-04-30,12.6274995803833
2021-05-01,12.6274995803833
2021-05-02,12.6274995803833
2021-05-03,12.34000015258789
2021-05-04,11.712499618530273
2021-05-05,12.270000457763672
2021-05-06,11.988750457763672
2021-05-07,12.241250038146973
2021-05-08,12.241250038146973
2021-05-09,12.241250038146973
2021-05-10,11.84749984741211
2021-05-11,11.675000190734863
2021-05-12,11.586250305175781
2021-05-13,11.353750228881836
2021-05-14,11.606249809265137
2021-05-15,11.606249809265137
2021-05-16,11.606249809265137
2021-05-17,11.53125
2021-05-18,11.636249542236328
2021-05-19,11.302499771118164
2021-05-20,11.938750267028809
2021-05-21,12.25374984741211
2021-05-22,12.25374984741211
2021-05-23,12.25374984741211
2021-05-24,12.25374984741211
2021-05-25,12.6850004196167
2021-05-26,12.787500381469727
2021-05-27,12.8149995803833
2021-05-28,13.220000267028809
2021-05-29,13.220000267028809
2021-05-30,13.220000267028809
2021-05-31,13.260000228881836
2021-06-01,13.135000228881836
2021-06-02,13.7475004196167
2021-06-03,13.904999732971191
2021-06-04,14.4399995803833
2021-06-05,14.4399995803833
2021-06-06,14.4399995803833
2021-06-07,14.212499618530273
2021-06-08,14.232500076293945
2021-06-09,14.244999885559082
2021-06-10,14.292499542236328
2021-06-11,14.630000114440918
2021-06-12,14.630000114440918
2021-06-13,14.630000114440918
2021-06-14,14.727499961853027
2021-06-15,14.717499732971191
2021-06-16,14.725000381469727
2021-06-17,15.697500228881836
2021-06-18,16.092500686645508
2021-06-19,16.092500686645508
2021-06-20,16.092500686645508
2021-06-21,15.100000381469727
2021-06-22,15.782500267028809
2021-06-23,15.899999618530273
2021-06-24,16.197500228881836
2021-06-25,15.977499961853027
2021-06-26,15.977499961853027
2021-06-27,15.977499961853027
2021-06-28,16.75
2021-06-29,16.670000076293945
2021-06-30,16.78499984741211
2021-07-01,16.950000762939453
2021-07-02,17.22249984741211
2021-07-03,17.22249984741211
2021-07-04,17.22249984741211
2021-07-05,17.392499923706055
2021-07-06,17.5
2021-07-07,17.28499984741211
2021-07-08,16.8174991607666
2021-07-09,16.829999923706055
2021-07-10,16.829999923706055
2021-07-11,16.829999923706055
2021-07-12,17.1924991607666
2021-07-13,17.21500015258789
2021-07-14,16.854999542236328
2021-07-15,16.485000610351562
2021-07-16,15.71500015258789
2021-07-17,15.71500015258789
2021-07-18,15.71500015258789
2021-07-19,16.020000457763672
2021-07-20,15.708000183105469
2021-07-21,16.503999710083008
2021-07-22,16.437999725341797
2021-07-23,16.52400016784668
2021-07-24,16.52400016784668
2021-07-25,16.52400016784668
2021-07-26,16.351999282836914
2021-07-27,16.016000747680664
2021-07-28,16.450000762939453
2021-07-29,16.6299991607666
2021-07-30,16.38599967956543
2021-07-31,16.38599967956543
2021-08-01,16.38599967956543
2021-08-02,16.694000244140625
2021-08-03,16.384000778198242
2021-08-04,17.007999420166016
2021-08-05,17.356000900268555
2021-08-06,17.31800079345703
2021-08-07,17.31800079345703
2021-08-08,17.31800079345703
2021-08-09,17.31800079345703
2021-08-10,17.035999298095703
2021-08-11,16.676000595092773
2021-08-12,17.016000747680664
2021-08-13,17.035999298095703
2021-08-14,17.035999298095703
2021-08-15,17.035999298095703
2021-08-16,16.667999267578125
2021-08-17,16.66200065612793
2021-08-18,16.54800033569336
2021-08-19,17.27400016784668
2021-08-20,17.474000930786133
2021-08-21,17.474000930786133
2021-08-22,17.474000930786133
2021-08-23,18.464000701904297
2021-08-24,18.50200080871582
2021-08-25,19.04400062561035
2021-08-26,18.722000122070312
2021-08-27,19.062000274658203
2021-08-28,19.062000274658203
2021-08-29,19.062000274658203
2021-08-30,19.200000762939453
2021-08-31,18.989999771118164
2021-09-01,19.011999130249023
2021-09-02,19.040000915527344
2021-09-03,19.24799919128418
2021-09-04,19.24799919128418
2021-09-05,19.24799919128418
2021-09-06,19.426000595092773
2021-09-07,19.214000701904297
2021-09-08,18.739999771118164
2021-09-09,18.892000198364258
2021-09-10,18.926000595092773
2021-09-11,18.926000595092773
2021-09-12,18.926000595092773
2021-09-13,18.72800064086914
2021-09-14,18.878000259399414
2021-09-15,18.648000717163086
2021-09-16,18.70800018310547
2021-09-17,18.746000289916992
2021-09-18,18.746000289916992
2021-09-19,18.746000289916992
2021-09-20,18.0
2021-09-21,18.194000244140625
2021-09-22,18.479999542236328
2021-09-23,18.974000930786133
2021-09-24,18.670000076293945
2021-09-25,18.670000076293945
2021-09-26,18.670000076293945
2021-09-27,18.445999145507812
2021-09-28,17.799999237060547
2021-09-29,17.70599937438965
2021-09-30,17.99799919128418
2021-10-01,17.70199966430664
2021-10-02,17.70199966430664
2021-10-03,17.70199966430664
2021-10-04,17.073999404907227
2021-10-05,17.600000381469727
2021-10-06,17.743999481201172
2021-10-07,18.33799934387207
2021-10-08,18.1299991607666
2021-10-09,18.1299991607666
2021-10-10,18.1299991607666
2021-10-11,18.1200008392334
2021-10-12,17.961999893188477
2021-10-13,17.93400001525879
2021-10-14,18.573999404907227
2021-10-15,18.833999633789062
2021-10-16,18.833999633789062
2021-10-17,18.833999633789062
2021-10-18,19.06999969482422
2021-10-19,19.13599967956543
2021-10-20,19.035999298095703
2021-10-21,19.26799964904785
2021-10-22,19.558000564575195
2021-10-23,19.558000564575195
2021-10-24,19.558000564575195
2021-10-25,19.81800079345703
2021-10-26,21.354999542236328
2021-10-27,21.44499969482422
2021-10-28,21.114999771118164
2021-10-29,21.979999542236328
2021-10-30,21.979999542236328
2021-10-31,21.979999542236328
2021-11-01,22.270000457763672
2021-11-02,22.895000457763672
2021-11-03,22.825000762939453
2021-11-04,25.450000762939453
2021-11-05,26.40999984741211
2021-11-06,26.40999984741211
2021-11-07,26.40999984741211
2021-11-08,26.65999984741211
2021-11-09,27.190000534057617
2021-11-10,25.954999923706055
2021-11-11,26.274999618530273
2021-11-12,26.68000030517578
2021-11-13,26.68000030517578
2021-11-14,26.68000030517578
2021-11-15,26.21500015258789
2021-11-16,26.719999313354492
2021-11-17,26.579999923706055
2021-11-18,28.450000762939453
2021-11-19,28.799999237060547
2021-11-20,28.799999237060547
2021-11-21,28.799999237060547
2021-11-22,29.579999923706055
2021-11-23,27.864999771118164
2021-11-24,28.864999771118164
2021-11-25,29.475000381469727
2021-11-26,27.989999771118164
2021-11-27,27.989999771118164
2021-11-28,27.989999771118164
2021-11-29,28.954999923706055
2021-11-30,28.389999389648438
2021-12-01,29.280000686645508
2021-12-02,28.170000076293945
2021-12-03,27.165000915527344
2021-12-04,27.165000915527344
2021-12-05,27.165000915527344
2021-12-06,26.030000686645508
2021-12-07,26.030000686645508
2021-12-08,28.329999923706055
2021-12-09,28.010000228881836
2021-12-10,26.604999542236328
2021-12-11,26.604999542236328
2021-12-12,26.604999542236328
2021-12-13,25.719999313354492
2021-12-14,24.844999313354492
2021-12-15,25.375
2021-12-16,25.424999237060547
2021-12-17,25.219999313354492
2021-12-18,25.219999313354492
2021-12-19,25.219999313354492
2021-12-20,24.264999389648438
2021-12-21,24.780000686645508
2021-12-22,25.969999313354492
2021-12-23,26.56999969482422
2021-12-24,26.56999969482422
2021-12-25,26.56999969482422
2021-12-26,26.56999969482422
2021-12-27,27.149999618530273
2021-12-28,26.684999465942383
2021-12-29,26.190000534057617
2021-12-30,26.479999542236328
2021-12-31,26.479999542236328
2022-01-01,26.479999542236328
2022-01-02,26.479999542236328
2022-01-03,26.905000686645508
2022-01-04,25.5049991607666
2022-01-05,25.190000534057617
2022-01-06,24.704999923706055
2022-01-07,24.235000610351562
2022-01-08,24.235000610351562
2022-01-09,24.235000610351562
2022-01-10,23.104999542236328
2022-01-11,24.405000686645508
2022-01-12,24.475000381469727
2022-01-13,23.829999923706055
2022-01-14,23.645000457763672
2022-01-15,23.645000457763672
2022-01-16,23.645000457763672
2022-01-17,23.5
2022-01-18,23.1299991607666
2022-01-19,22.280000686645508
2022-01-20,22.43000030517578
2022-01-21,21.530000686645508
2022-01-22,21.530000686645508
2022-01-23,21.530000686645508
2022-01-24,19.309999465942383
2022-01-25,19.760000228881836
2022-01-26,20.510000228881836
2022-01-27,20.18000030517578
2022-01-28,19.974000930786133
2022-01-29,19.974000930786133
2022-01-30,19.974000930786133
2022-01-31,21.344999313354492
2022-02-01,21.760000228881836
2022-02-02,21.889999389648438
2022-02-03,21.520000457763672
2022-02-04,21.09000015258789
2022-02-05,21.09000015258789
2022-02-06,21.09000015258789
2022-02-07,21.55500030517578
2022-02-08,21.760000228881836
2022-02-09,22.969999313354492
2022-02-10,22.954999923706055
2022-02-11,21.850000381469727
2022-02-12,21.850000381469727
2022-02-13,21.850000381469727
2022-02-14,21.924999237060547
2022-02-15,23.030000686645508
2022-02-16,23.020000457763672
2022-02-17,21.81999969482422
2022-02-18,20.700000762939453
2022-02-19,20.700000762939453
2022-02-20,20.700000762939453
2022-02-21,20.344999313354492
2022-02-22,20.600000381469727
2022-02-23,20.5
2022-02-24,20.125
2022-02-25,21.459999084472656
2022-02-26,21.459999084472656
2022-02-27,21.459999084472656
2022-02-28,21.829999923706055
2022-03-01,21.235000610351562
2022-03-02,21.6200008392334
2022-03-03,21.520000457763672
2022-03-04,20.895000457763672
2022-03-05,20.895000457763672
2022-03-06,20.895000457763672
2022-03-07,20.21500015258789
2022-03-08,19.40999984741211
2022-03-09,20.489999771118164
2022-03-10,19.986000061035156
2022-03-11,20.364999771118164
2022-03-12,20.364999771118164
2022-03-13,20.364999771118164
2022-03-14,19.51799964904785
2022-03-15,20.764999389648438
2022-03-16,22.014999389648438
2022-03-17,21.850000381469727
2022-03-18,23.55500030517578
2022-03-19,23.55500030517578
2022-03-20,23.55500030517578
2022-03-21,23.899999618530273
2022-03-22,24.30500030517578
2022-03-23,23.959999084472656
2022-03-24,25.200000762939453
2022-03-25,25.149999618530273
2022-03-26,25.149999618530273
2022-03-27,25.149999618530273
2022-03-28,25.03499984741211
2022-03-29,25.43000030517578
2022-03-30,25.190000534057617
2022-03-31,25.290000915527344
2022-04-01,24.135000228881836
2022-04-02,24.135000228881836
2022-04-03,24.135000228881836
2022-04-04,24.924999237060547
2022-04-05,24.094999313354492
2022-04-06,22.325000762939453
2022-04-07,22.0049991607666
2022-04-08,21.405000686645508
2022-04-09,21.405000686645508
2022-04-10,21.405000686645508
2022-04-11,20.139999389648438
2022-04-12,20.309999465942383
2022-04-13,20.385000228881836
2022-04-14,20.139999389648438
2022-04-15,20.139999389648438
2022-04-16,20.139999389648438
2022-04-17,20.139999389648438
2022-04-18,20.139999389648438
2022-04-19,20.565000534057617
2022-04-20,19.81800079345703
2022-04-21,19.81800079345703
2022-04-22,18.652000427246094
2022-04-23,18.652000427246094
2022-04-24,18.652000427246094
2022-04-25,18.20599937438965
2022-04-26,17.652000427246094
2022-04-27,17.652000427246094
2022-04-28,18.04800033569336
2022-04-29,18.4060001373291
2022-04-30,18.4060001373291
2022-05-01,18.4060001373291
2022-05-02,18.035999298095703
2022-05-03,18.423999786376953
2022-05-04,17.826000213623047
2022-05-05,17.93199920654297
2022-05-06,17.93199920654297
2022-05-07,17.93199920654297
2022-05-08,17.93199920654297
2022-05-09,16.464000701904297
2022-05-10,16.304000854492188
2022-05-11,16.398000717163086
2022-05-12,15.694000244140625
2022-05-13,15.694000244140625
2022-05-14,15.694000244140625
2022-05-15,15.694000244140625
2022-05-16,16.59600067138672
2022-05-17,17.18600082397461
2022-05-18,16.61199951171875
2022-05-19,16.535999298095703
2022-05-20,15.51200008392334
2022-05-21,15.51200008392334
2022-05-22,15.51200008392334
2022-05-23,15.678000450134277
2022-05-24,14.96399974822998
2022-05-25,14.96399974822998
2022-05-26,16.327999114990234
2022-05-27,16.327999114990234
2022-05-28,16.327999114990234
2022-05-29,16.327999114990234
2022-05-30,16.327999114990234
2022-05-31,17.447999954223633
2022-06-01,17.36400032043457
2022-06-02,17.36400032043457
2022-06-03,17.47800064086914
2022-06-04,17.47800064086914
2022-06-05,17.47800064086914
2022-06-06,17.615999221801758
2022-06-07,17.440000534057617
2022-06-08,17.621999740600586
2022-06-09,17.464000701904297
2022-06-10,16.06599998474121
2022-06-11,16.06599998474121
2022-06-12,16.06599998474121
2022-06-13,15.211999893188477
2022-06-14,15.206000328063965
2022-06-15,15.571999549865723
2022-06-16,14.899999618530273
2022-06-17,14.998000144958496
2022-06-18,14.998000144958496
2022-06-19,14.998000144958496
2022-06-20,15.281999588012695
2022-06-21,16.055999755859375
2022-06-22,15.618000030517578
2022-06-23,15.458000183105469
2022-06-24,15.944000244140625
2022-06-25,15.944000244140625
2022-06-26,15.944000244140625
2022-06-27,16.076000213623047
2022-06-28,15.513999938964844
2022-06-29,14.855999946594238
2022-06-30,14.675999641418457
2022-07-01,14.140000343322754
2022-07-02,14.140000343322754
2022-07-03,14.140000343322754
2022-07-04,13.829999923706055
2022-07-05,14.185999870300293
2022-07-06,14.711999893188477
2022-07-07,15.359999656677246
2022-07-08,15.6899995803833
2022-07-09,15.6899995803833
2022-07-10,15.6899995803833
2022-07-11,15.083999633789062
2022-07-12,15.083999633789062
2022-07-13,15.017999649047852
2022-07-14,14.906000137329102
2022-07-15,15.473999977111816
2022-07-16,15.473999977111816
2022-07-17,15.473999977111816
2022-07-18,16.351999282836914
2022-07-19,16.350000381469727
2022-07-20,17.445999145507812
2022-07-21,17.58799934387207
2022-07-22,16.974000930786133
2022-07-23,16.974000930786133
2022-07-24,16.974000930786133
2022-07-25,16.483999252319336
2022-07-26,16.399999618530273
2022-07-27,17.121999740600586
2022-07-28,17.61199951171875
2022-07-29,17.479999542236328
2022-07-30,17.479999542236328
2022-07-31,17.479999542236328
2022-08-01,18.052000045776367
2022-08-02,18.101999282836914
2022-08-03,18.256000518798828
2022-08-04,18.45400047302246
2022-08-05,18.437999725341797
2022-08-06,18.437999725341797
2022-08-07,18.437999725341797
2022-08-08,17.11199951171875
2022-08-09,16.6560001373291
2022-08-10,17.22599983215332
2022-08-11,17.75200080871582
2022-08-12,17.992000579833984
2022-08-13,17.992000579833984
2022-08-14,17.992000579833984
2022-08-15,18.474000930786133
2022-08-16,18.530000686645508
2022-08-17,17.926000595092773
2022-08-18,18.559999465942383
2022-08-19,17.802000045776367
2022-08-20,17.802000045776367
2022-08-21,17.802000045776367
2022-08-22,17.34000015258789
2022-08-23,17.309999465942383
2022-08-24,17.333999633789062
2022-08-25,17.761999130249023
2022-08-26,16.88800048828125
2022-08-27,16.88800048828125
2022-08-28,16.88800048828125
2022-08-29,15.890000343322754
2022-08-30,15.46399974822998
2022-08-31,15.001999855041504
2022-09-01,13.5
2022-09-02,13.906000137329102
2022-09-03,13.906000137329102
2022-09-04,13.906000137329102
2022-09-05,13.776000022888184
2022-09-06,13.751999855041504
2022-09-07,13.586000442504883
2022-09-08,13.984000205993652
2022-09-09,14.331999778747559
2022-09-10,14.331999778747559
2022-09-11,14.331999778747559
2022-09-12,14.168000221252441
2022-09-13,13.432000160217285
2022-09-14,13.097999572753906
2022-09-15,12.947999954223633
2022-09-16,12.815999984741211
2022-09-17,12.815999984741211
2022-09-18,12.815999984741211
2022-09-19,13.204000473022461
2022-09-20,13.411999702453613
2022-09-21,13.65999984741211
2022-09-22,12.82800006866455
2022-09-23,12.76200008392334
2022-09-24,12.76200008392334
2022-09-25,12.76200008392334
2022-09-26,12.881999969482422
2022-09-27,13.02400016784668
2022-09-28,13.119999885559082
2022-09-29,12.449999809265137
2022-09-30,12.819999694824219
2022-10-01,12.819999694824219
2022-10-02,12.819999694824219
2022-10-03,12.75
2022-10-04,13.199999809265137
2022-10-05,12.98799991607666
2022-10-06,13.54800033569336
2022-10-07,12.562000274658203
2022-10-08,12.562000274658203
2022-10-09,12.562000274658203
2022-10-10,11.944000244140625
2022-10-11,11.904000282287598
2022-10-12,11.855999946594238
2022-10-13,12.079999923706055
2022-10-14,11.685999870300293
2022-10-15,11.685999870300293
2022-10-16,11.685999870300293
2022-10-17,12.052000045776367
2022-10-18,11.907999992370605
2022-10-19,12.345999717712402
2022-10-20,12.814000129699707
2022-10-21,12.416000366210938
2022-10-22,12.416000366210938
2022-10-23,12.416000366210938
2022-10-24,12.59000015258789
2022-10-25,13.223999977111816
2022-10-26,13.229999542236328
2022-10-27,13.399999618530273
2022-10-28,13.612000465393066
2022-10-29,13.612000465393066
2022-10-30,13.612000465393066
2022-10-31,13.63599967956543
2022-11-01,13.887999534606934
2022-11-02,13.944000244140625
2022-11-03,13.805999755859375
2022-11-04,14.045999526977539
2022-11-05,14.045999526977539
2022-11-06,14.045999526977539
2022-11-07,14.20199966430664
2022-11-08,14.640000343322754
2022-11-09,13.880000114440918
2022-11-10,14.9399995803833
2022-11-11,15.300000190734863
2022-11-12,15.300000190734863
2022-11-13,15.300000190734863
2022-11-14,15.821999549865723
2022-11-15,16.173999786376953
2022-11-16,15.592000007629395
2022-11-17,15.37600040435791
2022-11-18,14.907999992370605
2022-11-19,14.907999992370605
2022-11-20,14.907999992370605
2022-11-21,14.984000205993652
2022-11-22,15.35200023651123
2022-11-23,15.76200008392334
2022-11-24,15.88599967956543
2022-11-25,15.699999809265137
2022-11-26,15.699999809265137
2022-11-27,15.699999809265137
2022-11-28,15.479999542236328
2022-11-29,15.10200023651123
2022-11-30,15.371999740600586
2022-12-01,16.253999710083008
2022-12-02,15.887999534606934
2022-12-03,15.887999534606934
2022-12-04,15.887999534606934
2022-12-05,15.965999603271484
2022-12-06,15.315999984741211
2022-12-07,15.09000015258789
2022-12-08,15.814000129699707
2022-12-09,16.577999114990234
2022-12-10,16.577999114990234
2022-12-11,16.577999114990234
2022-12-12,16.211999893188477
2022-12-13,17.195999145507812
2022-12-14,16.865999221801758
2022-12-15,15.850000381469727
2022-12-16,15.649999618530273
2022-12-17,15.649999618530273
2022-12-18,15.649999618530273
2022-12-19,15.315999984741211
2022-12-20,15.12399959564209
2022-12-21,15.522000312805176
2022-12-22,14.368000030517578
2022-12-23,14.288000106811523
2022-12-24,14.288000106811523
2022-12-25,14.288000106811523
2022-12-26,14.288000106811523
2022-12-27,13.64799976348877
2022-12-28,13.206000328063965
2022-12-29,13.67199993133545
2022-12-30,13.442000389099121
2022-12-31,13.442000389099121
2023-01-01,13.442000389099121
2023-01-02,13.802000045776367
2023-01-03,13.411999702453613
2023-01-04,13.894000053405762
2023-01-05,13.529999732971191
2023-01-06,13.800000190734863
2023-01-07,13.800000190734863
2023-01-08,13.800000190734863
2023-01-09,14.859999656677246
2023-01-10,14.564000129699707
2023-01-11,14.60200023651123
2023-01-12,14.763999938964844
2023-01-13,15.343999862670898
2023-01-14,15.343999862670898
2023-01-15,15.343999862670898
2023-01-16,15.581999778747559
2023-01-17,16.124000549316406
2023-01-18,16.052000045776367
2023-01-19,15.62399959564209
2023-01-20,15.947999954223633
2023-01-21,15.947999954223633
2023-01-22,15.947999954223633
2023-01-23,17.378000259399414
2023-01-24,17.6560001373291
2023-01-25,17.332000732421875
2023-01-26,17.857999801635742
2023-01-27,17.857999801635742
2023-01-28,17.857999801635742
2023-01-29,17.857999801635742
2023-01-30,18.08799934387207
2023-01-31,17.964000701904297
2023-02-01,18.40999984741211
2023-02-02,19.552000045776367
2023-02-03,19.95599937438965
2023-02-04,19.95599937438965
2023-02-05,19.95599937438965
2023-02-06,20.03499984741211
2023-02-07,20.225000381469727
2023-02-08,20.774999618530273
2023-02-09,21.260000228881836
2023-02-10,19.856000900268555
2023-02-11,19.856000900268555
2023-02-12,19.856000900268555
2023-02-13,20.3799991607666
2023-02-14,20.920000076293945
2023-02-15,21.030000686645508
2023-02-16,20.8700008392334
2023-02-17,19.81599998474121
2023-02-18,19.81599998474121
2023-02-19,19.81599998474121
2023-02-20,20.15999984741211
2023-02-21,19.65999984741211
2023-02-22,19.552000045776367
2023-02-23,22.020000457763672
2023-02-24,21.934999465942383
2023-02-25,21.934999465942383
2023-02-26,21.934999465942383
2023-02-27,22.315000534057617
2023-02-28,22.104999542236328
2023-03-01,21.135000228881836
2023-03-02,21.40999984741211
2023-03-03,21.895000457763672
2023-03-04,21.895000457763672
2023-03-05,21.895000457763672
2023-03-06,22.545000076293945
2023-03-07,22.5
2023-03-08,22.485000610351562
2023-03-09,22.825000762939453
2023-03-10,22.145000457763672
2023-03-11,22.145000457763672
2023-03-12,22.145000457763672
2023-03-13,21.350000381469727
2023-03-14,22.530000686645508
2023-03-15,22.315000534057617
2023-03-16,23.684999465942383
2023-03-17,24.34000015258789
2023-03-18,24.34000015258789
2023-03-19,24.34000015258789
2023-03-20,23.975000381469727
2023-03-21,23.969999313354492
2023-03-22,25.0049991607666
2023-03-23,25.1200008392334
2023-03-24,24.655000686645508
2023-03-25,24.655000686645508
2023-03-26,24.655000686645508
2023-03-27,24.739999771118164
2023-03-28,24.204999923706055
2023-03-29,24.760000228881836
2023-03-30,25.104999542236328
2023-03-31,25.2450008392334
2023-04-01,25.2450008392334
2023-04-02,25.2450008392334
2023-04-03,25.34000015258789
2023-04-04,25.2549991607666
2023-04-05,24.405000686645508
2023-04-06,24.6299991607666
2023-04-07,24.6299991607666
2023-04-08,24.6299991607666
2023-04-09,24.6299991607666
2023-04-10,24.6299991607666
2023-04-11,25.020000457763672
2023-04-12,24.344999313354492
2023-04-13,24.059999465942383
2023-04-14,24.225000381469727
2023-04-15,24.225000381469727
2023-04-16,24.225000381469727
2023-04-17,24.375
2023-04-18,25.399999618530273
2023-04-19,25.2549991607666
2023-04-20,25.09000015258789
2023-04-21,24.690000534057617
2023-04-22,24.690000534057617
2023-04-23,24.690000534057617
2023-04-24,24.385000228881836
2023-04-25,24.28499984741211
2023-04-26,24.6200008392334
2023-04-27,24.334999084472656
2023-04-28,24.825000762939453
2023-04-29,24.825000762939453
2023-04-30,24.825000762939453
2023-05-01,24.825000762939453
2023-05-02,25.729999542236328
2023-05-03,25.09000015258789
2023-05-04,25.174999237060547
2023-05-05,25.790000915527344
2023-05-06,25.790000915527344
2023-05-07,25.790000915527344
2023-05-08,26.190000534057617
2023-05-09,26.059999465942383
2023-05-10,26.364999771118164
2023-05-11,26.190000534057617
2023-05-12,25.975000381469727
2023-05-13,25.975000381469727
2023-05-14,25.975000381469727
2023-05-15,26.399999618530273
2023-05-16,27.139999389648438
2023-05-17,27.43000030517578
2023-05-18,29.295000076293945
2023-05-19,28.770000457763672
2023-05-20,28.770000457763672
2023-05-21,28.770000457763672
2023-05-22,28.959999084472656
2023-05-23,28.739999771118164
2023-05-24,27.90999984741211
2023-05-25,36.290000915527344
2023-05-26,36.02000045776367
2023-05-27,36.02000045776367
2023-05-28,36.02000045776367
2023-05-29,36.779998779296875
2023-05-30,38.35499954223633
2023-05-31,36.20500183105469
2023-06-01,36.540000915527344
2023-06-02,37.0
2023-06-03,37.0
2023-06-04,37.0
2023-06-05,36.709999084472656
2023-06-06,36.35499954223633
2023-06-07,36.14500045776367
2023-06-08,35.7400016784668
2023-06-09,36.30500030517578
2023-06-10,36.30500030517578
2023-06-11,36.30500030517578
2023-06-12,36.220001220703125
2023-06-13,37.67499923706055
2023-06-14,38.79499816894531
2023-06-15,39.16999816894531
2023-06-16,39.584999084472656
2023-06-17,39.584999084472656
2023-06-18,39.584999084472656
2023-06-19,38.8849983215332
2023-06-20,39.5
2023-06-21,38.869998931884766
2023-06-22,39.380001068115234
2023-06-23,38.79999923706055
2023-06-24,38.79999923706055
2023-06-25,38.79999923706055
2023-06-26,37.96500015258789
2023-06-27,37.43000030517578
2023-06-28,38.09000015258789
2023-06-29,37.79999923706055
2023-06-30,38.6150016784668
2023-07-01,38.6150016784668
2023-07-02,38.6150016784668
2023-07-03,38.90999984741211
2023-07-04,39.0099983215332
2023-07-05,39.130001068115234
2023-07-06,38.314998626708984
2023-07-07,39.04499816894531
2023-07-08,39.04499816894531
2023-07-09,39.04499816894531
2023-07-10,38.31999969482422
2023-07-11,38.48500061035156
2023-07-12,39.099998474121094
2023-07-13,40.04499816894531
2023-07-14,42.119998931884766
2023-07-15,42.119998931884766
2023-07-16,42.119998931884766
2023-07-17,40.69499969482422
2023-07-18,41.025001525878906
2023-07-19,42.404998779296875
2023-07-20,41.56999969482422
2023-07-21,40.29999923706055
2023-07-22,40.29999923706055
2023-07-23,40.29999923706055
2023-07-24,40.560001373291016
2023-07-25,41.53499984741211
2023-07-26,40.64500045776367
2023-07-27,42.65999984741211
2023-07-28,42.5
2023-07-29,42.5
2023-07-30,42.5
