,Open,Close,color
170,15.895000457763672,15.899999618530273,green
171,16.104999542236328,16.197500228881836,green
172,16.127500534057617,15.977499961853027,red
173,16.127500534057617,15.977499961853027,red
174,16.127500534057617,15.977499961853027,red
175,16.11750030517578,16.75,green
176,16.84000015258789,16.670000076293945,red
177,16.872499465942383,16.78499984741211,red
178,16.9424991607666,16.950000762939453,green
179,17.165000915527344,17.22249984741211,green
180,17.165000915527344,17.22249984741211,green
181,17.165000915527344,17.22249984741211,green
182,17.354999542236328,17.392499923706055,green
183,17.372499465942383,17.5,green
184,17.592500686645508,17.28499984741211,red
185,17.252500534057617,16.8174991607666,red
186,16.88249969482422,16.829999923706055,red
187,16.88249969482422,16.829999923706055,red
188,16.88249969482422,16.829999923706055,red
189,17.002500534057617,17.1924991607666,green
190,17.325000762939453,17.21500015258789,red
191,17.197500228881836,16.854999542236328,red
192,16.90999984741211,16.485000610351562,red
193,16.002500534057617,15.71500015258789,red
194,16.002500534057617,15.71500015258789,red
195,16.002500534057617,15.71500015258789,red
196,15.449999809265137,16.020000457763672,green
197,16.299999237060547,15.708000183105469,red
198,16.04800033569336,16.503999710083008,green
199,16.54800033569336,16.437999725341797,red
200,16.697999954223633,16.52400016784668,red
201,16.697999954223633,16.52400016784668,red
202,16.697999954223633,16.52400016784668,red
203,16.597999572753906,16.351999282836914,red
204,16.326000213623047,16.016000747680664,red
205,16.280000686645508,16.450000762939453,green
206,16.488000869750977,16.6299991607666,green
207,16.417999267578125,16.38599967956543,red
208,16.417999267578125,16.38599967956543,red
209,16.417999267578125,16.38599967956543,red
210,16.625999450683594,16.694000244140625,green
211,16.676000595092773,16.384000778198242,red
212,16.645999908447266,17.007999420166016,green
213,16.99799919128418,17.356000900268555,green
214,17.41200065612793,17.31800079345703,red
215,17.41200065612793,17.31800079345703,red
216,17.41200065612793,17.31800079345703,red
217,17.32200050354004,17.31800079345703,red
218,17.31800079345703,17.035999298095703,red
219,17.104000091552734,16.676000595092773,red
220,16.73200035095215,17.016000747680664,green
221,16.97800064086914,17.035999298095703,green
222,16.97800064086914,17.035999298095703,green
223,16.97800064086914,17.035999298095703,green
224,17.04800033569336,16.667999267578125,red
225,16.916000366210938,16.66200065612793,red
226,16.66200065612793,16.54800033569336,red
227,16.607999801635742,17.27400016784668,green
228,17.06800079345703,17.474000930786133,green
229,17.06800079345703,17.474000930786133,green
230,17.06800079345703,17.474000930786133,green
231,18.058000564575195,18.464000701904297,green
232,19.01799964904785,18.50200080871582,red
233,18.52400016784668,19.04400062561035,green
234,18.898000717163086,18.722000122070312,red
235,18.736000061035156,19.062000274658203,green
236,18.736000061035156,19.062000274658203,green
237,18.736000061035156,19.062000274658203,green
238,19.479999542236328,19.200000762939453,red
239,19.31800079345703,18.989999771118164,red
240,19.049999237060547,19.011999130249023,red
241,19.007999420166016,19.040000915527344,green
242,18.917999267578125,19.24799919128418,green
243,18.917999267578125,19.24799919128418,green
244,18.917999267578125,19.24799919128418,green
245,19.350000381469727,19.426000595092773,green
246,19.423999786376953,19.214000701904297,red
247,19.20599937438965,18.739999771118164,red
248,18.736000061035156,18.892000198364258,green
249,18.70599937438965,18.926000595092773,green
250,18.70599937438965,18.926000595092773,green
251,18.70599937438965,18.926000595092773,green
252,19.139999389648438,18.72800064086914,red
253,18.739999771118164,18.878000259399414,green
254,19.025999069213867,18.648000717163086,red
255,19.0,18.70800018310547,red
256,18.757999420166016,18.746000289916992,red
257,18.757999420166016,18.746000289916992,red
258,18.757999420166016,18.746000289916992,red
259,18.416000366210938,18.0,red
260,18.101999282836914,18.194000244140625,green
261,18.195999145507812,18.479999542236328,green
262,18.77400016784668,18.974000930786133,green
263,19.097999572753906,18.670000076293945,red
264,19.097999572753906,18.670000076293945,red
265,19.097999572753906,18.670000076293945,red
266,19.00200080871582,18.445999145507812,red
267,18.299999237060547,17.799999237060547,red
268,17.833999633789062,17.70599937438965,red
269,17.950000762939453,17.99799919128418,green
270,17.802000045776367,17.70199966430664,red
271,17.802000045776367,17.70199966430664,red
272,17.802000045776367,17.70199966430664,red
273,17.658000946044922,17.073999404907227,red
274,17.04599952697754,17.600000381469727,green
275,17.50200080871582,17.743999481201172,green
276,18.389999389648438,18.33799934387207,red
277,18.31999969482422,18.1299991607666,red
278,18.31999969482422,18.1299991607666,red
279,18.31999969482422,18.1299991607666,red
280,17.86199951171875,18.1200008392334,green
281,17.52400016784668,17.961999893188477,green
282,17.961999893188477,17.93400001525879,red
283,18.197999954223633,18.573999404907227,green
284,18.77400016784668,18.833999633789062,green
285,18.77400016784668,18.833999633789062,green
286,18.77400016784668,18.833999633789062,green
287,18.790000915527344,19.06999969482422,green
288,19.11400032043457,19.13599967956543,green
289,19.106000900268555,19.035999298095703,red
290,18.899999618530273,19.26799964904785,green
291,19.399999618530273,19.558000564575195,green
292,19.399999618530273,19.558000564575195,green
293,19.399999618530273,19.558000564575195,green
294,19.67799949645996,19.81800079345703,green
295,20.315000534057617,21.354999542236328,green
296,21.354999542236328,21.44499969482422,green
297,21.104999542236328,21.114999771118164,green
298,21.385000228881836,21.979999542236328,green
